시도명,구시군명,기권율_이전회_pct,투표율_이전회_pct,기권율_전전회_pct,투표율_전전회_pct,기권율_증가_pct,청년_20대_투표율_pct,장년_30-40대_투표율_pct,중년_50-60대_투표율_pct,고령_70대이상_투표율_pct,세대격차_pct,청년인구비율_pct,장년인구비율_pct,중년인구비율_pct,고령인구비율_pct,기권의향률_pct,정치무관심률_pct,효능감_평균,정책인지_평균,공정선거인식_평균,기권율_Y_pct
충청북도,단양군,32.17,67.83,28.8,71.2,3.37,41.4,47.199999999999996,75.25,67.4,26.0,7.05,16.96,43.17,21.71,7.84,21.15,3.9,2.18,2.22,32.17
충청북도,영동군,33.98,66.02,28.88,71.12,5.1,50.55,57.6,74.9,66.2,15.65,8.12,17.11,39.36,22.91,7.84,21.15,3.9,2.18,2.22,33.98
충청북도,보은군,32.52,67.48,24.26,75.74,8.26,46.1,47.166666666666664,75.19999999999999,66.75,20.65,6.9,16.03,40.91,24.17,7.84,21.15,3.9,2.18,2.22,32.52
충청북도,옥천군,35.45,64.55,32.05,67.95,3.4,43.35,38.06666666666667,73.15,69.85,26.5,8.05,19.23,38.63,20.75,7.84,21.15,3.9,2.18,2.22,35.45
충청북도,음성군,50.11,49.89,41.92,58.08,8.19,32.65,33.1,59.3,62.099999999999994,29.45,9.82,24.24,37.07,14.47,7.84,21.15,3.9,2.18,2.22,50.11
충청북도,진천군,51.83,48.17,40.48,59.52,11.35,33.65,36.06666666666667,62.1,61.7,28.05,10.78,29.45,29.91,10.94,7.84,21.15,3.9,2.18,2.22,51.83
충청북도,괴산군,31.59,68.41,28.15,71.85,3.44,41.900000000000006,52.03333333333333,75.45,72.45,30.55,6.78,15.52,44.21,23.81,7.84,21.15,3.9,2.18,2.22,31.59
충청북도,증평군,45.67,54.33,36.57,63.43,9.1,34.3,37.43333333333333,66.75,66.15,31.85,11.97,27.03,31.52,11.88,7.84,21.15,3.9,2.18,2.22,45.67
충청남도,천안시서북구,57.84,42.16,46.51,53.49,11.33,29.549999999999997,35.1,63.3,55.6,26.05,14.91,34.71,24.31,5.73,3.96,20.31,3.93,2.43,2.28,57.84
충청남도,천안시동남구,57.66,42.34,49.74,50.26,7.92,27.0,30.866666666666664,57.25,57.5,30.5,13.47,28.58,30.62,9.67,3.96,20.31,3.93,2.43,2.28,57.66
충청남도,공주시,43.97,56.03,38.93,61.07,5.04,37.95,44.79999999999999,65.6,58.75,20.8,10.62,20.85,36.22,18.33,3.96,20.31,3.93,2.43,2.28,43.97
충청남도,보령시,39.1,60.9,35.44,64.56,3.66,38.45,44.4,72.3,68.7,30.25,9.1,22.37,35.31,18.54,3.96,20.31,3.93,2.43,2.28,39.1
충청남도,아산시,55.59,44.41,46.79,53.21,8.8,23.8,26.099999999999998,55.95,53.85,30.05,11.43,32.88,25.83,8.82,3.96,20.31,3.93,2.43,2.28,55.59
충청남도,서산시,51.43,48.57,41.23,58.77,10.2,31.1,39.53333333333333,61.8,56.0,24.9,10.55,27.81,30.06,12.92,3.96,20.31,3.93,2.43,2.28,51.43
충청남도,태안군,37.38,62.62,33.25,66.75,4.13,38.35,47.86666666666667,71.5,69.6,31.25,7.51,19.4,38.29,22.34,3.96,20.31,3.93,2.43,2.28,37.38
충청남도,금산군,35.91,64.09,33.52,66.48,2.39,49.3,45.76666666666667,73.2,63.949999999999996,14.65,7.19,18.15,38.42,22.37,3.96,20.31,3.93,2.43,2.28,35.91
충청남도,논산시,46.15,53.85,39.09,60.91,7.06,33.599999999999994,36.93333333333334,65.25,57.75,24.15,9.34,21.53,35.35,18.72,3.96,20.31,3.93,2.43,2.28,46.15
충청남도,계룡시,44.64,55.36,33.12,66.88,11.52,42.1,46.46666666666667,71.15,59.949999999999996,17.85,10.96,29.85,28.19,7.74,3.96,20.31,3.93,2.43,2.28,44.64
충청남도,당진시,53.66,46.34,43.6,56.4,10.06,31.849999999999998,34.86666666666667,57.35,56.45,24.6,9.26,29.04,29.8,13.15,3.96,20.31,3.93,2.43,2.28,53.66
충청남도,부여군,36.44,63.56,33.36,66.64,3.08,39.2,45.366666666666674,71.1,65.3,26.1,7.65,16.88,37.63,25.13,3.96,20.31,3.93,2.43,2.28,36.44
충청남도,서천군,36.16,63.84,29.83,70.17,6.33,42.2,47.13333333333333,74.19999999999999,66.6,24.4,6.94,16.78,37.09,26.71,3.96,20.31,3.93,2.43,2.28,36.16
충청남도,홍성군,45.74,54.26,39.18,60.82,6.56,37.25,42.800000000000004,66.35,59.1,21.85,9.18,24.31,31.71,16.98,3.96,20.31,3.93,2.43,2.28,45.74
충청남도,청양군,29.53,70.47,26.14,73.86,3.39,48.2,51.6,79.15,69.45,21.25,7.97,15.92,38.02,25.81,3.96,20.31,3.93,2.43,2.28,29.53
충청남도,예산군,43.87,56.13,37.37,62.63,6.5,33.2,37.73333333333333,59.6,60.15,26.95,8.26,19.09,37.45,22.74,3.96,20.31,3.93,2.43,2.28,43.87
전북특별자치도,전주시완산구,59.77,40.23,38.42,61.58,21.35,31.9,31.400000000000002,50.05,54.8,22.9,14.36,26.86,30.55,10.79,6.48,22.22,3.79,2.11,2.44,59.77
전북특별자치도,전주시덕진구,59.43,40.57,37.84,62.16,21.59,32.25,35.833333333333336,47.55,50.099999999999994,17.85,13.53,29.6,27.24,9.53,6.48,22.22,3.79,2.11,2.44,59.43
전북특별자치도,군산시,61.27,38.73,39.83,60.17,21.44,26.7,27.96666666666667,47.65,52.85,26.15,10.81,26.79,31.7,13.05,6.48,22.22,3.79,2.11,2.44,61.27
전북특별자치도,익산시,55.14,44.86,37.58,62.42,17.56,30.45,32.36666666666667,53.099999999999994,55.1,24.65,12.5,24.17,32.94,13.81,6.48,22.22,3.79,2.11,2.44,55.14
전북특별자치도,정읍시,41.82,58.18,32.99,67.01,8.83,43.45,44.79999999999999,67.05,63.2,19.75,9.52,20.88,34.04,20.41,6.48,22.22,3.79,2.11,2.44,41.82
전북특별자치도,남원시,35.49,64.51,26.31,73.69,9.18,44.0,50.46666666666666,71.9,70.1,26.1,9.0,20.2,34.46,20.45,6.48,22.22,3.79,2.11,2.44,35.49
전북특별자치도,김제시,41.03,58.97,31.11,68.89,9.92,42.75,45.26666666666667,67.8,63.3,20.55,8.48,19.3,35.22,23.26,6.48,22.22,3.79,2.11,2.44,41.03
전북특별자치도,완주군,47.11,52.89,32.72,67.28,14.39,37.849999999999994,41.900000000000006,62.1,62.3,24.45,9.47,24.12,33.35,16.33,6.48,22.22,3.79,2.11,2.44,47.11
전북특별자치도,진안군,26.59,73.41,23.64,76.36,2.95,55.5,61.93333333333334,80.65,74.6,19.1,7.06,15.96,38.92,25.59,6.48,22.22,3.79,2.11,2.44,26.59
전북특별자치도,무주군,23.55,76.45,19.48,80.52,4.07,60.1,69.56666666666668,83.45,78.9,18.8,6.96,18.1,37.27,24.33,6.48,22.22,3.79,2.11,2.44,23.55
전북특별자치도,장수군,24.72,75.28,17.34,82.66,7.38,58.25,64.73333333333333,82.05000000000001,75.35,17.1,7.07,17.39,37.07,24.93,6.48,22.22,3.79,2.11,2.44,24.72
전북특별자치도,임실군,27.56,72.44,22.62,77.38,4.94,54.3,65.36666666666667,79.95,76.4,22.1,6.91,16.49,36.99,27.24,6.48,22.22,3.79,2.11,2.44,27.56
전북특별자치도,순창군,22.19,77.81,19.02,80.98,3.17,54.0,64.3,82.4,80.25,26.25,6.96,17.82,35.65,25.45,6.48,22.22,3.79,2.11,2.44,22.19
전북특별자치도,고창군,27.15,72.85,25.99,74.01,1.16,52.05,55.4,76.85,75.75,23.7,7.42,17.49,35.71,25.64,6.48,22.22,3.79,2.11,2.44,27.15
전북특별자치도,부안군,39.73,60.27,28.27,71.73,11.46,42.05,46.46666666666666,69.25,64.85,22.8,7.73,18.37,36.67,24.6,6.48,22.22,3.79,2.11,2.44,39.73
전라남도,목포시,47.13,52.87,35.81,64.19,11.32,34.8,39.5,63.2,66.15,31.35,11.94,27.14,30.44,11.89,10.88,25.0,3.88,2.25,2.52,47.13
전라남도,여수시,53.93,46.07,34.76,65.24,19.17,28.85,33.46666666666667,54.650000000000006,60.4,31.55,11.69,25.25,32.87,13.39,10.88,25.0,3.88,2.25,2.52,53.93
전라남도,순천시,45.56,54.44,36.04,63.96,9.52,35.6,45.36666666666667,65.35,59.15,23.55,12.86,26.66,30.77,10.82,10.88,25.0,3.88,2.25,2.52,45.56
전라남도,나주시,46.4,53.6,34.29,65.71,12.11,36.25,43.76666666666667,62.7,61.900000000000006,25.65,10.22,26.68,29.81,15.79,10.88,25.0,3.88,2.25,2.52,46.4
전라남도,광양시,45.41,54.59,31.46,68.54,13.95,39.85,48.833333333333336,68.65,59.25,19.4,12.72,27.26,32.03,8.84,10.88,25.0,3.88,2.25,2.52,45.41
전라남도,담양군,36.22,63.78,28.69,71.31,7.53,46.35,47.76666666666667,74.5,70.4,24.05,9.57,18.58,37.03,22.37,10.88,25.0,3.88,2.25,2.52,36.22
전라남도,장성군,31.12,68.88,24.88,75.12,6.24,48.45,56.366666666666674,75.85,75.05000000000001,26.6,8.73,19.7,35.28,22.39,10.88,25.0,3.88,2.25,2.52,31.12
전라남도,곡성군,26.01,73.99,22.5,77.5,3.51,54.4,63.866666666666674,79.9,74.3,19.9,7.77,16.21,36.72,27.02,10.88,25.0,3.88,2.25,2.52,26.01
전라남도,구례군,23.77,76.23,18.57,81.43,5.2,57.15,62.13333333333333,80.4,80.05,22.9,7.33,16.57,37.78,25.76,10.88,25.0,3.88,2.25,2.52,23.77
전라남도,고흥군,22.16,77.84,19.33,80.67,2.83,55.7,64.73333333333333,81.3,80.05000000000001,24.35,6.05,14.79,36.8,30.54,10.88,25.0,3.88,2.25,2.52,22.16
전라남도,보성군,34.09,65.91,24.48,75.52,9.61,49.5,52.23333333333333,74.45,71.6,22.1,6.76,15.54,36.56,28.94,10.88,25.0,3.88,2.25,2.52,34.09
전라남도,화순군,41.34,58.66,29.66,70.34,11.68,43.7,45.4,67.65,65.4,21.7,10.68,19.89,34.85,19.63,10.88,25.0,3.88,2.25,2.52,41.34
전라남도,장흥군,28.46,71.54,23.43,76.57,5.03,52.2,63.5,80.7,72.85,20.65,7.74,17.17,35.5,25.82,10.88,25.0,3.88,2.25,2.52,28.46
전라남도,강진군,27.22,72.78,25.12,74.88,2.1,50.55,54.46666666666666,78.05,74.9,24.35,7.78,16.97,35.86,26.03,10.88,25.0,3.88,2.25,2.52,27.22
전라남도,완도군,30.2,69.8,22.76,77.24,7.44,46.6,50.0,76.0,73.55,26.95,7.17,19.41,34.37,24.68,10.88,25.0,3.88,2.25,2.52,30.2
전라남도,해남군,40.69,59.31,28.84,71.16,11.85,45.15,43.53333333333333,68.65,60.35,15.2,7.92,17.99,35.93,24.1,10.88,25.0,3.88,2.25,2.52,40.69
전라남도,진도군,23.67,76.33,21.99,78.01,1.68,60.3,70.33333333333333,84.7,77.75,17.45,7.82,18.14,35.09,25.44,10.88,25.0,3.88,2.25,2.52,23.67
전라남도,영암군,38.76,61.24,32.24,67.76,6.52,42.75,42.300000000000004,69.9,70.05,27.3,9.22,21.81,34.41,19.51,10.88,25.0,3.88,2.25,2.52,38.76
전라남도,무안군,44.82,55.18,30.71,69.29,14.11,39.1,44.20000000000001,69.65,60.9,21.8,10.31,28.04,27.74,13.67,10.88,25.0,3.88,2.25,2.52,44.82
전라남도,영광군,29.76,70.24,29.42,70.58,0.34,54.0,59.666666666666664,78.9,74.2,20.2,8.93,20.73,33.09,21.72,10.88,25.0,3.88,2.25,2.52,29.76
전라남도,함평군,35.78,64.22,25.73,74.27,10.05,44.75,49.73333333333334,68.94999999999999,71.4,26.65,7.32,16.19,37.12,27.48,10.88,25.0,3.88,2.25,2.52,35.78
전라남도,신안군,25.08,74.92,20.72,79.28,4.36,60.0,67.83333333333333,79.6,76.25,16.25,6.6,17.09,38.99,27.21,10.88,25.0,3.88,2.25,2.52,25.08
경상북도,포항시북구,54.2,45.8,37.27,62.73,16.93,27.65,32.86666666666667,58.5,59.8,32.15,10.77,26.6,34.23,11.15,4.58,24.68,3.8,2.35,2.19,54.2
경상북도,포항시남구,54.03,45.97,39.91,60.09,14.12,29.0,31.46666666666667,57.599999999999994,60.699999999999996,31.7,11.3,26.48,34.54,11.26,4.58,24.68,3.8,2.35,2.19,54.03
경상북도,울릉군,18.52,81.48,17.42,82.58,1.1,63.0,73.3,83.4,80.15,17.15,9.34,22.41,40.63,17.85,4.58,24.68,3.8,2.35,2.19,18.52
경상북도,경주시,50.27,49.73,36.25,63.75,14.02,33.75,41.166666666666664,62.9,59.25,25.5,9.97,23.75,36.04,15.49,4.58,24.68,3.8,2.35,2.19,50.27
경상북도,김천시,44.16,55.84,30.08,69.92,14.08,33.45,35.666666666666664,64.65,66.5,33.05,9.84,23.88,33.65,15.89,4.58,24.68,3.8,2.35,2.19,44.16
경상북도,안동시,45.14,54.86,31.28,68.72,13.86,35.4,40.733333333333334,66.1,58.4,23.0,10.21,23.11,33.64,17.27,4.58,24.68,3.8,2.35,2.19,45.14
경상북도,구미시,57.17,42.83,43.75,56.25,13.42,30.55,33.300000000000004,64.35,59.300000000000004,28.75,12.93,32.82,27.92,6.21,4.58,24.68,3.8,2.35,2.19,57.17
경상북도,영주시,36.79,63.21,30.31,69.69,6.48,37.95,40.06666666666666,71.15,72.15,34.2,9.13,21.09,35.89,18.89,4.58,24.68,3.8,2.35,2.19,36.79
경상북도,영천시,43.14,56.86,31.75,68.25,11.39,36.25,35.96666666666667,66.95,63.8,27.55,9.25,20.81,37.3,19.9,4.58,24.68,3.8,2.35,2.19,43.14
경상북도,상주시,36.02,63.98,28.83,71.17,7.19,39.849999999999994,46.800000000000004,73.15,69.9,30.05,7.95,18.62,37.02,22.16,4.58,24.68,3.8,2.35,2.19,36.02
경상북도,문경시,37.06,62.94,26.26,73.74,10.8,43.1,50.166666666666664,74.4,69.8,26.7,8.84,19.55,36.44,21.02,4.58,24.68,3.8,2.35,2.19,37.06
경상북도,예천군,37.98,62.02,21.67,78.33,16.31,40.900000000000006,49.13333333333333,73.65,69.75,28.85,7.11,22.28,31.89,21.46,4.58,24.68,3.8,2.35,2.19,37.98
경상북도,경산시,56.62,43.38,44.92,55.08,11.7,29.6,30.266666666666666,55.05,58.8,29.2,13.33,27.66,31.35,11.46,4.58,24.68,3.8,2.35,2.19,56.62
경상북도,청도군,29.19,70.81,27.8,72.2,1.39,42.15,49.46666666666667,75.69999999999999,76.45,34.3,5.97,16.02,40.89,26.86,4.58,24.68,3.8,2.35,2.19,29.19
경상북도,고령군,37.24,62.76,31.11,68.89,6.13,48.55,47.20000000000001,71.85,70.55,22.0,7.41,17.92,40.46,22.68,4.58,24.68,3.8,2.35,2.19,37.24
경상북도,성주군,32.48,67.52,28.26,71.74,4.22,40.36521739130435,45.27246376811594,70.55652173913043,68.23913043478261,27.87391304347826,7.17,17.74,42.01,22.53,4.58,24.68,3.8,2.35,2.19,32.48
경상북도,칠곡군,56.31,43.69,43.4,56.6,12.91,30.9,24.96666666666667,52.349999999999994,53.85,22.95,10.01,29.82,31.22,11.01,4.58,24.68,3.8,2.35,2.19,56.31
경상북도,군위군,19.08,80.92,18.07,81.93,1.01,54.3,60.23333333333333,85.35,82.15,27.85,5.9,14.11,42.67,29.18,4.58,24.68,3.8,2.35,2.19,19.08
경상북도,의성군,25.95,74.05,25.8,74.2,0.15,48.2,52.4,80.85,76.5,28.3,5.48,14.49,40.32,30.13,4.58,24.68,3.8,2.35,2.19,25.95
경상북도,청송군,26.08,73.92,22.83,77.17,3.25,42.9,54.23333333333333,79.45,75.9,33.0,6.37,15.37,41.56,26.95,4.58,24.68,3.8,2.35,2.19,26.08
경상북도,영양군,22.71,77.29,17.73,82.27,4.98,60.150000000000006,71.1,85.55,76.25,16.1,6.44,15.64,39.73,26.9,4.58,24.68,3.8,2.35,2.19,22.71
경상북도,영덕군,32.88,67.12,23.36,76.64,9.52,36.25,47.166666666666664,73.4,71.5,35.25,6.18,16.19,38.49,27.78,4.58,24.68,3.8,2.35,2.19,32.88
경상북도,봉화군,32.55,67.45,21.09,78.91,11.46,46.05,48.06666666666666,75.35,69.15,23.1,5.8,15.25,41.23,26.31,4.58,24.68,3.8,2.35,2.19,32.55
경상북도,울진군,32.69,67.31,23.46,76.54,9.23,38.5,45.53333333333333,71.1,68.9,30.4,8.72,20.76,36.2,19.95,4.58,24.68,3.8,2.35,2.19,32.69
경상남도,창원시의창구,48.79,51.21,35.74,64.26,13.05,35.15,38.03333333333334,64.25,59.75,24.6,12.54,28.31,33.93,8.35,2.62,21.88,3.81,2.35,2.22,48.79
경상남도,창원시성산구,46.98,53.02,31.85,68.15,15.13,38.8,41.36666666666667,68.65,58.550000000000004,19.75,14.33,29.75,33.16,5.25,2.62,21.88,3.81,2.35,2.22,46.98
경상남도,창원시마산합포구,46.49,53.51,35.66,64.34,10.83,37.4,40.43333333333333,64.95,61.3,23.9,10.32,26.46,33.74,13.86,2.62,21.88,3.81,2.35,2.22,46.49
경상남도,창원시마산회원구,46.5,53.5,34.17,65.83,12.33,35.0,38.7,64.35,57.25,22.25,11.04,26.44,34.78,11.68,2.62,21.88,3.81,2.35,2.22,46.5
경상남도,창원시진해구,52.91,47.09,37.56,62.44,15.35,32.1,32.6,58.65,62.1,30.0,10.58,31.46,28.22,9.38,2.62,21.88,3.81,2.35,2.22,52.91
경상남도,진주시,46.89,53.11,32.34,67.66,14.55,33.25,39.36666666666667,64.3,58.550000000000004,25.3,12.61,27.0,30.81,11.46,2.62,21.88,3.81,2.35,2.22,46.89
경상남도,통영시,42.26,57.74,33.99,66.01,8.27,37.4,46.333333333333336,71.25,63.55,26.15,8.27,26.12,34.94,13.45,2.62,21.88,3.81,2.35,2.22,42.26
경상남도,고성군,32.27,67.73,26.86,73.14,5.41,48.35,60.03333333333334,77.6,68.65,20.3,7.11,18.43,38.23,22.49,2.62,21.88,3.81,2.35,2.22,32.27
경상남도,사천시,40.89,59.11,30.67,69.33,10.22,38.75,43.73333333333333,71.15,65.4,26.65,9.18,25.73,32.73,15.52,2.62,21.88,3.81,2.35,2.22,40.89
경상남도,김해시,54.24,45.76,40.04,59.96,14.2,30.45,34.06666666666666,59.599999999999994,55.0,24.55,12.18,29.99,30.57,7.49,2.62,21.88,3.81,2.35,2.22,54.24
경상남도,밀양시,45.29,54.71,33.27,66.73,12.02,35.85,37.56666666666667,60.0,61.400000000000006,25.55,8.22,20.19,38.91,19.62,2.62,21.88,3.81,2.35,2.22,45.29
경상남도,거제시,48.65,51.35,36.97,63.03,11.68,33.95,44.4,66.15,56.55,22.6,9.19,32.84,29.16,7.11,2.62,21.88,3.81,2.35,2.22,48.65
경상남도,의령군,24.96,75.04,20.26,79.74,4.7,55.15,65.33333333333333,83.15,76.15,21.0,6.75,16.26,39.33,26.53,2.62,21.88,3.81,2.35,2.22,24.96
경상남도,함안군,40.74,59.26,28.76,71.24,11.98,38.7,37.36666666666667,69.6,69.75,31.05,7.84,21.97,36.74,17.69,2.62,21.88,3.81,2.35,2.22,40.74
경상남도,창녕군,35.86,64.14,29.53,70.47,6.33,39.55,48.93333333333333,71.19999999999999,66.1,26.55,7.12,18.93,39.2,22.12,2.62,21.88,3.81,2.35,2.22,35.86
경상남도,양산시,52.99,47.01,39.19,60.81,13.8,32.45,33.56666666666666,59.7,59.1,26.65,10.87,30.5,30.32,9.11,2.62,21.88,3.81,2.35,2.22,52.99
경상남도,하동군,26.16,73.84,20.66,79.34,5.5,54.55,59.26666666666667,80.05,75.2,20.65,6.67,16.0,40.59,25.11,2.62,21.88,3.81,2.35,2.22,26.16
경상남도,남해군,29.37,70.63,22.66,77.34,6.71,48.45,62.73333333333333,82.35,73.4,24.95,7.01,15.59,37.36,27.52,2.62,21.88,3.81,2.35,2.22,29.37
경상남도,함양군,24.36,75.64,22.14,77.86,2.22,53.75,66.10000000000001,81.1,76.1,22.35,7.33,16.87,38.06,24.46,2.62,21.88,3.81,2.35,2.22,24.36
경상남도,산청군,30.36,69.64,23.94,76.06,6.42,46.9,53.13333333333333,75.6,72.0,25.1,6.28,14.97,41.28,26.51,2.62,21.88,3.81,2.35,2.22,30.36
경상남도,거창군,34.17,65.83,25.47,74.53,8.7,45.45,54.9,77.45,69.75,24.3,9.18,19.67,34.91,19.77,2.62,21.88,3.81,2.35,2.22,34.17
경상남도,합천군,30.61,69.39,22.92,77.08,7.69,48.9,57.70000000000001,77.85,68.4,19.5,6.26,14.5,39.49,29.38,2.62,21.88,3.81,2.35,2.22,30.61
제주특별자치도,제주시,47.1,52.9,34.84,65.16,12.26,39.45,43.4,63.75,63.4,23.95,12.43,29.01,28.97,9.57,5.13,25.0,3.82,2.05,2.33,47.1
제주특별자치도,서귀포시,46.32,53.68,32.19,67.81,14.13,36.7,39.2,60.25,64.45,27.75,9.96,26.52,32.24,13.25,5.13,25.0,3.82,2.05,2.33,46.32
